Postal Code,Date,Sentiment,Year
80172,6/30/2019,Positive,2019
80173,6/30/2019,Neutral,2019
80174,6/30/2019,Neutral,2019
80175,6/30/2019,Neutral,2019
80176,6/30/2019,Positive,2019
80177,6/30/2019,Negative,2019
80178,6/30/2019,Negative,2019
80179,6/30/2019,Negative,2019
80180,6/30/2019,Positive,2019
80181,6/30/2019,Positive,2019
80182,6/30/2019,Neutral,2019
80183,6/30/2019,Positive,2019
80184,6/30/2019,Negative,2019
80185,6/30/2019,Neutral,2019
80186,6/30/2019,Positive,2019
80187,6/30/2019,Neutral,2019
80188,6/30/2019,Negative,2019
80189,6/30/2019,Positive,2019
80190,6/30/2019,Negative,2019
80191,6/30/2019,Positive,2019
80192,6/30/2019,Positive,2019
80193,6/30/2019,Negative,2019
80194,6/30/2019,Neutral,2019
80195,6/30/2019,Positive,2019
80196,6/30/2019,Positive,2019
80197,6/30/2019,Positive,2019
80198,6/30/2019,Positive,2019
80199,6/30/2019,Positive,2019
81001,6/30/2019,Neutral,2019
81002,6/30/2019,Positive,2019
81003,6/30/2019,Negative,2019
81004,6/30/2019,Positive,2019
81005,6/30/2019,Positive,2019
81006,6/30/2019,Positive,2019
81007,6/30/2019,Positive,2019
81008,6/30/2019,Positive,2019
81009,6/30/2019,Neutral,2019
81010,6/30/2019,Neutral,2019
81011,6/30/2019,Positive,2019
81012,6/30/2019,Negative,2019
81013,6/30/2019,Positive,2019
81014,6/30/2019,Positive,2019
81015,6/30/2019,Negative,2019
81016,6/30/2019,Negative,2019
81017,6/30/2019,Negative,2019
81018,6/30/2019,Positive,2019
81019,6/30/2019,Negative,2019
81020,6/30/2019,Positive,2019
81021,6/30/2019,Positive,2019
81022,6/30/2019,Neutral,2019
81023,6/30/2019,Neutral,2019
81024,6/30/2019,Neutral,2019
81025,6/30/2019,Negative,2019
81026,6/30/2019,Negative,2019
81027,6/30/2019,Positive,2019
81028,6/30/2019,Positive,2019
81029,6/30/2019,Negative,2019
81030,6/30/2019,Neutral,2019
81031,6/30/2019,Negative,2019
81032,6/30/2019,Neutral,2019
81033,6/30/2019,Neutral,2019
81034,6/30/2019,Positive,2019
81035,6/30/2019,Positive,2019
81036,6/30/2019,Positive,2019
81037,6/30/2019,Positive,2019
81038,6/30/2019,Positive,2019
81039,6/30/2019,Neutral,2019
81040,6/30/2019,Negative,2019
81041,6/30/2019,Negative,2019
81042,6/30/2019,Positive,2019
81043,6/30/2019,Positive,2019
81044,6/30/2019,Negative,2019
81045,6/30/2019,Negative,2019
81046,6/30/2019,Positive,2019
81047,6/30/2019,Negative,2019
81048,6/30/2019,Positive,2019
81049,6/30/2019,Positive,2019
80101,7/31/2019,Positive,2019
80102,7/31/2019,Neutral,2019
80103,7/31/2019,Neutral,2019
80104,7/31/2019,Positive,2019
80105,7/31/2019,Neutral,2019
80106,7/31/2019,Neutral,2019
80107,7/31/2019,Positive,2019
80108,7/31/2019,Neutral,2019
80109,7/31/2019,Negative,2019
80110,7/31/2019,Positive,2019
80111,7/31/2019,Positive,2019
80112,7/31/2019,Positive,2019
80113,7/31/2019,Positive,2019
80114,7/31/2019,Positive,2019
80115,7/31/2019,Neutral,2019
80116,7/31/2019,Negative,2019
80117,7/31/2019,Positive,2019
80118,7/31/2019,Positive,2019
80119,7/31/2019,Negative,2019
80120,7/31/2019,Neutral,2019
80121,7/31/2019,Neutral,2019
80122,7/31/2019,Positive,2019
80123,7/31/2019,Positive,2019
80124,7/31/2019,Positive,2019
80125,7/31/2019,Negative,2019
80126,7/31/2019,Positive,2019
80127,7/31/2019,Positive,2019
80128,7/31/2019,Neutral,2019
80129,7/31/2019,Positive,2019
80130,7/31/2019,Negative,2019
80131,7/31/2019,Positive,2019
80132,7/31/2019,Negative,2019
80133,7/31/2019,Neutral,2019
80134,7/31/2019,Negative,2019
80135,7/31/2019,Negative,2019
80136,7/31/2019,Negative,2019
80137,7/31/2019,Positive,2019
80138,7/31/2019,Positive,2019
80139,7/31/2019,Negative,2019
80140,7/31/2019,Negative,2019
80141,7/31/2019,Neutral,2019
80142,7/31/2019,Positive,2019
80143,7/31/2019,Positive,2019
80144,7/31/2019,Negative,2019
80145,7/31/2019,Positive,2019
80146,7/31/2019,Neutral,2019
80147,7/31/2019,Positive,2019
80148,7/31/2019,Negative,2019
80149,7/31/2019,Positive,2019
80150,7/31/2019,Positive,2019
80151,7/31/2019,Negative,2019
80152,7/31/2019,Positive,2019
80153,7/31/2019,Positive,2019
80154,7/31/2019,Positive,2019
80155,7/31/2019,Neutral,2019
80156,7/31/2019,Positive,2019
80157,7/31/2019,Neutral,2019
80158,7/31/2019,Neutral,2019
80159,7/31/2019,Neutral,2019
80160,7/31/2019,Negative,2019
80161,7/31/2019,Negative,2019
80162,7/31/2019,Negative,2019
80163,7/31/2019,Positive,2019
80164,7/31/2019,Neutral,2019
80165,7/31/2019,Positive,2019
80166,7/31/2019,Positive,2019
80167,7/31/2019,Positive,2019
80168,7/31/2019,Positive,2019
80169,7/31/2019,Positive,2019
80170,7/31/2019,Positive,2019
80171,7/31/2019,Positive,2019
80172,7/31/2019,Positive,2019
80173,7/31/2019,Negative,2019
80174,7/31/2019,Positive,2019
80175,7/31/2019,Neutral,2019
80176,7/31/2019,Negative,2019
80177,7/31/2019,Negative,2019
80178,7/31/2019,Negative,2019
80179,7/31/2019,Positive,2019
80180,7/31/2019,Positive,2019
80181,7/31/2019,Positive,2019
80182,7/31/2019,Negative,2019
80183,7/31/2019,Positive,2019
80184,7/31/2019,Negative,2019
80185,7/31/2019,Positive,2019
80186,7/31/2019,Positive,2019
80187,7/31/2019,Negative,2019
80188,7/31/2019,Positive,2019
80189,7/31/2019,Positive,2019
80190,7/31/2019,Neutral,2019
80191,7/31/2019,Negative,2019
80192,7/31/2019,Positive,2019
80193,7/31/2019,Positive,2019
80194,7/31/2019,Positive,2019
80195,7/31/2019,Negative,2019
80196,7/31/2019,Positive,2019
80197,7/31/2019,Neutral,2019
80198,7/31/2019,Positive,2019
80199,7/31/2019,Negative,2019
81001,7/31/2019,Positive,2019
81002,7/31/2019,Positive,2019
81003,7/31/2019,Positive,2019
81004,7/31/2019,Positive,2019
81005,7/31/2019,Neutral,2019
81006,7/31/2019,Neutral,2019
81007,7/31/2019,Negative,2019
81008,7/31/2019,Positive,2019
81009,7/31/2019,Negative,2019
81010,7/31/2019,Negative,2019
81011,7/31/2019,Positive,2019
81012,7/31/2019,Positive,2019
81013,7/31/2019,Positive,2019
81014,7/31/2019,Positive,2019
81015,7/31/2019,Positive,2019
81016,7/31/2019,Neutral,2019
81017,7/31/2019,Positive,2019
81018,7/31/2019,Positive,2019
81019,7/31/2019,Positive,2019
81020,7/31/2019,Negative,2019
81021,7/31/2019,Negative,2019
81022,7/31/2019,Neutral,2019
81023,7/31/2019,Positive,2019
81024,7/31/2019,Positive,2019
81025,7/31/2019,Positive,2019
81026,7/31/2019,Positive,2019
81027,7/31/2019,Neutral,2019
81028,7/31/2019,Positive,2019
81029,7/31/2019,Positive,2019
81030,7/31/2019,Positive,2019
81031,7/31/2019,Positive,2019
81032,7/31/2019,Positive,2019
81033,7/31/2019,Negative,2019
81034,7/31/2019,Positive,2019
81035,7/31/2019,Positive,2019
81036,7/31/2019,Negative,2019
81037,7/31/2019,Positive,2019
81038,7/31/2019,Neutral,2019
81039,7/31/2019,Negative,2019
81040,7/31/2019,Neutral,2019
81041,7/31/2019,Positive,2019
81042,7/31/2019,Positive,2019
81043,7/31/2019,Positive,2019
81044,7/31/2019,Positive,2019
81045,7/31/2019,Positive,2019
81046,7/31/2019,Positive,2019
81047,7/31/2019,Positive,2019
81048,7/31/2019,Positive,2019
81049,7/31/2019,Negative,2019
80101,8/31/2019,Positive,2019
80102,8/31/2019,Positive,2019
80103,8/31/2019,Positive,2019
80104,8/31/2019,Positive,2019
80105,8/31/2019,Positive,2019
80106,8/31/2019,Negative,2019
80107,8/31/2019,Positive,2019
80108,8/31/2019,Negative,2019
80109,8/31/2019,Positive,2019
80110,8/31/2019,Positive,2019
80111,8/31/2019,Neutral,2019
80112,8/31/2019,Positive,2019
80113,8/31/2019,Neutral,2019
80114,8/31/2019,Negative,2019
80115,8/31/2019,Negative,2019
80116,8/31/2019,Negative,2019
80117,8/31/2019,Neutral,2019
80118,8/31/2019,Negative,2019
80119,8/31/2019,Positive,2019
80120,8/31/2019,Negative,2019
80121,8/31/2019,Positive,2019
80122,8/31/2019,Positive,2019
80123,8/31/2019,Positive,2019
80124,8/31/2019,Negative,2019
80125,8/31/2019,Positive,2019
80126,8/31/2019,Positive,2019
80127,8/31/2019,Negative,2019
80128,8/31/2019,Positive,2019
80129,8/31/2019,Positive,2019
80130,8/31/2019,Positive,2019
80131,8/31/2019,Negative,2019
80132,8/31/2019,Positive,2019
80133,8/31/2019,Negative,2019
80134,8/31/2019,Positive,2019
80135,8/31/2019,Positive,2019
80136,8/31/2019,Positive,2019
80137,8/31/2019,Neutral,2019
80138,8/31/2019,Positive,2019
80139,8/31/2019,Positive,2019
80140,8/31/2019,Positive,2019
80141,8/31/2019,Positive,2019
80142,8/31/2019,Positive,2019
80143,8/31/2019,Neutral,2019
80144,8/31/2019,Negative,2019
80145,8/31/2019,Negative,2019
80146,8/31/2019,Neutral,2019
80147,8/31/2019,Positive,2019
80148,8/31/2019,Neutral,2019
80149,8/31/2019,Negative,2019
80150,8/31/2019,Neutral,2019
80151,8/31/2019,Positive,2019
80152,8/31/2019,Positive,2019
80153,8/31/2019,Negative,2019
80154,8/31/2019,Positive,2019
80155,8/31/2019,Negative,2019
80156,8/31/2019,Neutral,2019
80157,8/31/2019,Positive,2019
80158,8/31/2019,Positive,2019
80159,8/31/2019,Negative,2019
80160,8/31/2019,Neutral,2019
80161,8/31/2019,Negative,2019
80162,8/31/2019,Positive,2019
80163,8/31/2019,Positive,2019
80164,8/31/2019,Positive,2019
80165,8/31/2019,Positive,2019
80166,8/31/2019,Positive,2019
80167,8/31/2019,Negative,2019
80168,8/31/2019,Positive,2019
80169,8/31/2019,Negative,2019
80170,8/31/2019,Neutral,2019
80171,8/31/2019,Negative,2019
80172,8/31/2019,Negative,2019
80173,8/31/2019,Negative,2019
80174,8/31/2019,Negative,2019
80175,8/31/2019,Negative,2019
80176,8/31/2019,Positive,2019
80177,8/31/2019,Positive,2019
80178,8/31/2019,Positive,2019
80179,8/31/2019,Neutral,2019
80180,8/31/2019,Neutral,2019
80181,8/31/2019,Positive,2019
80182,8/31/2019,Positive,2019
80183,8/31/2019,Positive,2019
80184,8/31/2019,Positive,2019
80185,8/31/2019,Positive,2019
80186,8/31/2019,Positive,2019
80187,8/31/2019,Positive,2019
80188,8/31/2019,Positive,2019
80189,8/31/2019,Neutral,2019
80190,8/31/2019,Neutral,2019
80191,8/31/2019,Neutral,2019
80192,8/31/2019,Positive,2019
80193,8/31/2019,Positive,2019
80194,8/31/2019,Positive,2019
80195,8/31/2019,Neutral,2019
80196,8/31/2019,Positive,2019
80197,8/31/2019,Positive,2019
80198,8/31/2019,Neutral,2019
80199,8/31/2019,Positive,2019
81001,8/31/2019,Neutral,2019
81002,8/31/2019,Positive,2019
81003,8/31/2019,Neutral,2019
81004,8/31/2019,Negative,2019
81005,8/31/2019,Neutral,2019
81006,8/31/2019,Positive,2019
81007,8/31/2019,Positive,2019
81008,8/31/2019,Negative,2019
81009,8/31/2019,Negative,2019
81010,8/31/2019,Negative,2019
81011,8/31/2019,Positive,2019
81012,8/31/2019,Positive,2019
81013,8/31/2019,Negative,2019
81014,8/31/2019,Neutral,2019
81015,8/31/2019,Negative,2019
81016,8/31/2019,Positive,2019
81017,8/31/2019,Negative,2019
81018,8/31/2019,Neutral,2019
81019,8/31/2019,Positive,2019
81020,8/31/2019,Positive,2019
81021,8/31/2019,Positive,2019
81022,8/31/2019,Positive,2019
81023,8/31/2019,Negative,2019
81024,8/31/2019,Positive,2019
81025,8/31/2019,Positive,2019
81026,8/31/2019,Negative,2019
81027,8/31/2019,Neutral,2019
81028,8/31/2019,Neutral,2019
81029,8/31/2019,Positive,2019
81030,8/31/2019,Negative,2019
81031,8/31/2019,Neutral,2019
81032,8/31/2019,Positive,2019
81033,8/31/2019,Negative,2019
81034,8/31/2019,Positive,2019
81035,8/31/2019,Positive,2019
81036,8/31/2019,Negative,2019
81037,8/31/2019,Positive,2019
81038,8/31/2019,Positive,2019
81039,8/31/2019,Positive,2019
81040,8/31/2019,Positive,2019
81041,8/31/2019,Negative,2019
81042,8/31/2019,Negative,2019
81043,8/31/2019,Positive,2019
81044,8/31/2019,Neutral,2019
81045,8/31/2019,Positive,2019
81046,8/31/2019,Positive,2019
81047,8/31/2019,Positive,2019
81048,8/31/2019,Positive,2019
81049,8/31/2019,Positive,2019
80101,9/30/2019,Neutral,2019
80102,9/30/2019,Neutral,2019
80103,9/30/2019,Negative,2019
80104,9/30/2019,Negative,2019
80105,9/30/2019,Positive,2019
80106,9/30/2019,Positive,2019
80107,9/30/2019,Negative,2019
80108,9/30/2019,Positive,2019
80109,9/30/2019,Positive,2019
80110,9/30/2019,Positive,2019
80111,9/30/2019,Negative,2019
80112,9/30/2019,Negative,2019
80113,9/30/2019,Neutral,2019
80114,9/30/2019,Negative,2019
80115,9/30/2019,Positive,2019
80116,9/30/2019,Neutral,2019
80117,9/30/2019,Positive,2019
80118,9/30/2019,Negative,2019
80119,9/30/2019,Neutral,2019
80120,9/30/2019,Positive,2019
80121,9/30/2019,Neutral,2019
80122,9/30/2019,Negative,2019
80123,9/30/2019,Neutral,2019
80124,9/30/2019,Negative,2019
80125,9/30/2019,Neutral,2019
80126,9/30/2019,Positive,2019
80127,9/30/2019,Positive,2019
80128,9/30/2019,Negative,2019
80129,9/30/2019,Negative,2019
80130,9/30/2019,Positive,2019
80131,9/30/2019,Negative,2019
80132,9/30/2019,Negative,2019
80133,9/30/2019,Positive,2019
80134,9/30/2019,Positive,2019
80135,9/30/2019,Neutral,2019
80136,9/30/2019,Neutral,2019
80137,9/30/2019,Negative,2019
80138,9/30/2019,Negative,2019
80139,9/30/2019,Neutral,2019
80140,9/30/2019,Negative,2019
80141,9/30/2019,Negative,2019
80142,9/30/2019,Negative,2019
80143,9/30/2019,Negative,2019
80144,9/30/2019,Positive,2019
80145,9/30/2019,Negative,2019
80146,9/30/2019,Positive,2019
80147,9/30/2019,Positive,2019
80148,9/30/2019,Positive,2019
80149,9/30/2019,Positive,2019
80150,9/30/2019,Positive,2019
80151,9/30/2019,Positive,2019
80152,9/30/2019,Positive,2019
80153,9/30/2019,Positive,2019
80154,9/30/2019,Negative,2019
80155,9/30/2019,Positive,2019
80156,9/30/2019,Negative,2019
80157,9/30/2019,Negative,2019
80158,9/30/2019,Negative,2019
80159,9/30/2019,Negative,2019
80160,9/30/2019,Neutral,2019
80161,9/30/2019,Positive,2019
80162,9/30/2019,Neutral,2019
80163,9/30/2019,Positive,2019
80164,9/30/2019,Positive,2019
80165,9/30/2019,Negative,2019
80166,9/30/2019,Negative,2019
80167,9/30/2019,Positive,2019
80168,9/30/2019,Neutral,2019
80169,9/30/2019,Negative,2019
80170,9/30/2019,Negative,2019
80171,9/30/2019,Negative,2019
80172,9/30/2019,Positive,2019
80173,9/30/2019,Positive,2019
80174,9/30/2019,Negative,2019
80175,9/30/2019,Positive,2019
80176,9/30/2019,Negative,2019
80177,9/30/2019,Neutral,2019
80178,9/30/2019,Positive,2019
80179,9/30/2019,Positive,2019
80180,9/30/2019,Neutral,2019
80181,9/30/2019,Positive,2019
80182,9/30/2019,Negative,2019
80183,9/30/2019,Negative,2019
80184,9/30/2019,Negative,2019
80185,9/30/2019,Positive,2019
80186,9/30/2019,Neutral,2019
80187,9/30/2019,Positive,2019
80188,9/30/2019,Negative,2019
80189,9/30/2019,Positive,2019
80190,9/30/2019,Positive,2019
80191,9/30/2019,Positive,2019
80192,9/30/2019,Positive,2019
80193,9/30/2019,Negative,2019
80194,9/30/2019,Positive,2019
80195,9/30/2019,Positive,2019
80196,9/30/2019,Positive,2019
80197,9/30/2019,Neutral,2019
80198,9/30/2019,Positive,2019
80199,9/30/2019,Positive,2019
81001,9/30/2019,Negative,2019
81002,9/30/2019,Positive,2019
81003,9/30/2019,Positive,2019
81004,9/30/2019,Positive,2019
81005,9/30/2019,Positive,2019
81006,9/30/2019,Negative,2019
81007,9/30/2019,Neutral,2019
81008,9/30/2019,Positive,2019
81009,9/30/2019,Positive,2019
81010,9/30/2019,Negative,2019
81011,9/30/2019,Positive,2019
81012,9/30/2019,Negative,2019
81013,9/30/2019,Positive,2019
81014,9/30/2019,Negative,2019
81015,9/30/2019,Negative,2019
81016,9/30/2019,Negative,2019
81017,9/30/2019,Neutral,2019
81018,9/30/2019,Positive,2019
81019,9/30/2019,Negative,2019
81020,9/30/2019,Positive,2019
81021,9/30/2019,Negative,2019
81022,9/30/2019,Positive,2019
81023,9/30/2019,Positive,2019
81024,9/30/2019,Neutral,2019
81025,9/30/2019,Negative,2019
81026,9/30/2019,Neutral,2019
81027,9/30/2019,Neutral,2019
81028,9/30/2019,Positive,2019
81029,9/30/2019,Neutral,2019
81030,9/30/2019,Positive,2019
81031,9/30/2019,Positive,2019
81032,9/30/2019,Positive,2019
81033,9/30/2019,Positive,2019
81034,9/30/2019,Positive,2019
81035,9/30/2019,Neutral,2019
81036,9/30/2019,Positive,2019
81037,9/30/2019,Neutral,2019
81038,9/30/2019,Neutral,2019
81039,9/30/2019,Negative,2019
81040,9/30/2019,Positive,2019
81041,9/30/2019,Negative,2019
81042,9/30/2019,Negative,2019
81043,9/30/2019,Neutral,2019
81044,9/30/2019,Positive,2019
81045,9/30/2019,Neutral,2019
81046,9/30/2019,Neutral,2019
81047,9/30/2019,Positive,2019
81048,9/30/2019,Negative,2019
81049,9/30/2019,Neutral,2019
80101,10/31/2019,Positive,2019
80102,10/31/2019,Positive,2019
80103,10/31/2019,Neutral,2019
80104,10/31/2019,Positive,2019
80105,10/31/2019,Negative,2019
80106,10/31/2019,Positive,2019
80107,10/31/2019,Positive,2019
80108,10/31/2019,Positive,2019
80109,10/31/2019,Neutral,2019
80110,10/31/2019,Positive,2019
80111,10/31/2019,Neutral,2019
80112,10/31/2019,Positive,2019
80113,10/31/2019,Neutral,2019
80114,10/31/2019,Neutral,2019
80115,10/31/2019,Positive,2019
80116,10/31/2019,Negative,2019
80117,10/31/2019,Positive,2019
80118,10/31/2019,Positive,2019
80119,10/31/2019,Neutral,2019
80120,10/31/2019,Neutral,2019
80121,10/31/2019,Negative,2019
80122,10/31/2019,Positive,2019
80123,10/31/2019,Neutral,2019
80124,10/31/2019,Neutral,2019
80125,10/31/2019,Positive,2019
80126,10/31/2019,Positive,2019
80127,10/31/2019,Positive,2019
80128,10/31/2019,Positive,2019
80129,10/31/2019,Positive,2019
80130,10/31/2019,Negative,2019
80131,10/31/2019,Negative,2019
80132,10/31/2019,Positive,2019
80133,10/31/2019,Positive,2019
80134,10/31/2019,Neutral,2019
80135,10/31/2019,Positive,2019
80136,10/31/2019,Positive,2019
80137,10/31/2019,Positive,2019
80138,10/31/2019,Neutral,2019
80139,10/31/2019,Positive,2019
80140,10/31/2019,Positive,2019
80141,10/31/2019,Negative,2019
80142,10/31/2019,Positive,2019
80143,10/31/2019,Positive,2019
80144,10/31/2019,Positive,2019
80145,10/31/2019,Positive,2019
80146,10/31/2019,Negative,2019
80147,10/31/2019,Positive,2019
80148,10/31/2019,Negative,2019
80149,10/31/2019,Positive,2019
80150,10/31/2019,Positive,2019
80151,10/31/2019,Positive,2019
80152,10/31/2019,Negative,2019
80153,10/31/2019,Positive,2019
80154,10/31/2019,Positive,2019
80155,10/31/2019,Negative,2019
80156,10/31/2019,Neutral,2019
80157,10/31/2019,Positive,2019
80158,10/31/2019,Positive,2019
80159,10/31/2019,Negative,2019
80160,10/31/2019,Positive,2019
80161,10/31/2019,Positive,2019
80162,10/31/2019,Negative,2019
80163,10/31/2019,Positive,2019
80164,10/31/2019,Positive,2019
80165,10/31/2019,Positive,2019
80166,10/31/2019,Negative,2019
80167,10/31/2019,Negative,2019
80168,10/31/2019,Neutral,2019
80169,10/31/2019,Positive,2019
80170,10/31/2019,Negative,2019
80171,10/31/2019,Neutral,2019
80172,10/31/2019,Positive,2019
80173,10/31/2019,Negative,2019
80174,10/31/2019,Negative,2019
80175,10/31/2019,Negative,2019
80176,10/31/2019,Positive,2019
80177,10/31/2019,Positive,2019
80178,10/31/2019,Positive,2019
80179,10/31/2019,Positive,2019
80180,10/31/2019,Positive,2019
80181,10/31/2019,Negative,2019
80182,10/31/2019,Neutral,2019
80183,10/31/2019,Positive,2019
80184,10/31/2019,Positive,2019
80185,10/31/2019,Positive,2019
80186,10/31/2019,Neutral,2019
80187,10/31/2019,Neutral,2019
80188,10/31/2019,Positive,2019
80189,10/31/2019,Positive,2019
80190,10/31/2019,Negative,2019
80191,10/31/2019,Positive,2019
80192,10/31/2019,Negative,2019
80193,10/31/2019,Positive,2019
80194,10/31/2019,Positive,2019
80195,10/31/2019,Negative,2019
80196,10/31/2019,Neutral,2019
80197,10/31/2019,Negative,2019
80198,10/31/2019,Negative,2019
80199,10/31/2019,Positive,2019
81001,10/31/2019,Positive,2019
81002,10/31/2019,Positive,2019
81003,10/31/2019,Positive,2019
81004,10/31/2019,Positive,2019
81005,10/31/2019,Positive,2019
81006,10/31/2019,Positive,2019
81007,10/31/2019,Neutral,2019
81008,10/31/2019,Positive,2019
81009,10/31/2019,Neutral,2019
81010,10/31/2019,Positive,2019
81011,10/31/2019,Positive,2019
81012,10/31/2019,Positive,2019
81013,10/31/2019,Neutral,2019
81014,10/31/2019,Negative,2019
81015,10/31/2019,Negative,2019
81016,10/31/2019,Positive,2019
81017,10/31/2019,Neutral,2019
81018,10/31/2019,Neutral,2019
81019,10/31/2019,Positive,2019
81020,10/31/2019,Neutral,2019
81021,10/31/2019,Neutral,2019
81022,10/31/2019,Negative,2019
81023,10/31/2019,Positive,2019
81024,10/31/2019,Neutral,2019
81025,10/31/2019,Negative,2019
81026,10/31/2019,Neutral,2019
81027,10/31/2019,Negative,2019
81028,10/31/2019,Positive,2019
81029,10/31/2019,Negative,2019
81030,10/31/2019,Positive,2019
81031,10/31/2019,Negative,2019
81032,10/31/2019,Negative,2019
81033,10/31/2019,Negative,2019
81034,10/31/2019,Negative,2019
81035,10/31/2019,Neutral,2019
81036,10/31/2019,Negative,2019
81037,10/31/2019,Negative,2019
81038,10/31/2019,Negative,2019
81039,10/31/2019,Negative,2019
81040,10/31/2019,Neutral,2019
81041,10/31/2019,Neutral,2019
81042,10/31/2019,Positive,2019
81043,10/31/2019,Positive,2019
81044,10/31/2019,Neutral,2019
81045,10/31/2019,Positive,2019
81046,10/31/2019,Negative,2019
81047,10/31/2019,Negative,2019
81048,10/31/2019,Negative,2019
81049,10/31/2019,Negative,2019
80101,11/30/2019,Negative,2019
80102,11/30/2019,Positive,2019
80103,11/30/2019,Positive,2019
80104,11/30/2019,Positive,2019
80105,11/30/2019,Positive,2019
80106,11/30/2019,Positive,2019
80107,11/30/2019,Negative,2019
80108,11/30/2019,Negative,2019
80109,11/30/2019,Positive,2019
80110,11/30/2019,Positive,2019
80111,11/30/2019,Neutral,2019
80112,11/30/2019,Positive,2019
80113,11/30/2019,Positive,2019
80114,11/30/2019,Negative,2019
80115,11/30/2019,Positive,2019
80116,11/30/2019,Neutral,2019
80117,11/30/2019,Positive,2019
80118,11/30/2019,Positive,2019
80119,11/30/2019,Positive,2019
80120,11/30/2019,Negative,2019
80121,11/30/2019,Neutral,2019
80122,11/30/2019,Positive,2019
80123,11/30/2019,Neutral,2019
80124,11/30/2019,Positive,2019
